/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19193	Jakaya Mrisho Kikwete	is	the 4th and current President of the United Republic of Tanzania	0	3	3	4	4	15	0.9999999999665454	Jakaya Mrisho Kikwete is the 4th and current President of the United Republic of Tanzania .	NNP NNP NNP VBZ DT JJ CC JJ NNP IN DT NNP NNP IN NNP .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	jakaya mrisho kikwete	be	the 4th and current president of the united republic of tanzania
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19226	Kikwete	became	a Co-Chair	0	1	8	9	9	11	0.9714222549667836	Kikwete also participated in the initiation , and became a Co-Chair , of the Helsinki Process on Globalisation and Democracy .	NNP RB VBD IN DT NN , CC VBD DT NNP , IN DT NNP NNP IN NNP CC NNP .	B-NP B-ADVP B-VP B-PP B-NP I-NP O O B-VP B-NP I-NP O B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O	kikwete	become	a co-chair
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19227	Kikwete	emerged victorious among	11 CCM members	6	7	7	10	10	13	0.8777839969466411	On May 4 , 2005 , Kikwete emerged victorious among 11 CCM members who had sought the party 's nomination for Presidential candidacy in the general election .	IN NNP CD , CD , NNP VBD JJ IN CD JJ NNS WP VBD VBN DT NN POS NN IN JJ NN IN DT JJ NN .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-ADJP B-PP B-NP I-NP I-NP B-NP B-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP O	kikwete	emerge victorious among	# ccm members
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19227	11 CCM members	had sought	the party 's nomination	10	13	14	16	16	20	0.6726439795647116	On May 4 , 2005 , Kikwete emerged victorious among 11 CCM members who had sought the party 's nomination for Presidential candidacy in the general election .	IN NNP CD , CD , NNP VBD JJ IN CD JJ NNS WP VBD VBN DT NN POS NN IN JJ NN IN DT JJ NN .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-ADJP B-PP B-NP I-NP I-NP B-NP B-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP O	# ccm members	seek	the party 's nomination
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19228	he	was declared a winner by	the Electoral Commission	9	10	10	15	15	18	0.7107331940727848	After a 14 December 2005 multiparty general election , he was declared a winner by the Electoral Commission on December 17 , 2005 and was sworn-in as the Fourth President of the United Republic of Tanzania on 21 December 2005 .	IN DT CD NNP CD NN JJ NN , PRP VBD VBN DT NN IN DT NNP NNP IN NNP CD , CD CC VBD JJ IN DT JJ NN IN DT NNP NNP IN NNP IN CD NNP CD .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-ADJP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	he	declare winner by	the electoral commission
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19228	the Electoral Commission	was sworn-in as	the Fourth President of the United Republic of Tanzania	15	18	24	27	27	36	0.9359243534087499	After a 14 December 2005 multiparty general election , he was declared a winner by the Electoral Commission on December 17 , 2005 and was sworn-in as the Fourth President of the United Republic of Tanzania on 21 December 2005 .	IN DT CD NNP CD NN JJ NN , PRP VBD VBN DT NN IN DT NNP NNP IN NNP CD , CD CC VBD JJ IN DT JJ NN IN DT NNP NNP IN NNP IN CD NNP CD .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-ADJP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	the electoral commission	be sworn-in as	the fourth president of the united republic of tanzania
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19229	President Kikwete 's governing philosophy and political views	are influenced by	those of Julius Nyerere	0	8	8	11	11	15	0.9468068781299009	President Kikwete 's governing philosophy and political views are influenced by those of Julius Nyerere whom the President was close to .	NNP NNP POS VBG NN CC JJ NNS VBP VBN IN DT IN NNP NNP WP DT NNP VBD RB TO .	B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-NP B-NP I-NP B-VP B-ADJP B-PP O	president kikwete 's governing philosophy and political views	influence by	those of julius nyerere
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19230	Kikwete 's government	has received	accolades	2	5	5	7	7	8	0.755119541083014	So far Kikwete 's government has received accolades across the country and in the donor community for fighting corruption , investing in people , particularly in education , and push for new investments .	RB RB NNP POS NN VBZ VBN NNS IN DT NN CC IN DT NN NN IN VBG NN , VBG IN NNS , RB IN NN , CC VB IN JJ NNS .	B-ADVP I-ADVP B-NP I-NP I-NP B-VP I-VP B-NP B-PP B-NP I-NP B-PP B-PP B-NP I-NP I-NP B-PP B-VP B-NP O B-VP B-PP B-NP O B-ADVP B-PP B-NP O O B-VP B-PP B-NP I-NP O	kikwete 's government	receive	accolades
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19230	people	push for	new investments	22	23	29	31	31	33	0.6275003290869703	So far Kikwete 's government has received accolades across the country and in the donor community for fighting corruption , investing in people , particularly in education , and push for new investments .	RB RB NNP POS NN VBZ VBN NNS IN DT NN CC IN DT NN NN IN VBG NN , VBG IN NNS , RB IN NN , CC VB IN JJ NNS .	B-ADVP I-ADVP B-NP I-NP I-NP B-VP I-VP B-NP B-PP B-NP I-NP B-PP B-PP B-NP I-NP I-NP B-PP B-VP B-NP O B-VP B-PP B-NP O B-ADVP B-PP B-NP O O B-VP B-PP B-NP I-NP O	people	push for	new investments
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19231	President Kikwete 's Government	has proved	failure	2	6	6	8	8	9	0.5954432251741276	However , President Kikwete 's Government has proved failure in dealing with many issues affecting the people ; he is now facing mass protests and demonstrations amid the price rise of the major commodities in the country together with the power shortage problem .	RB , NNP NNP POS NNP VBZ VBN NN IN VBG IN JJ NNS VBG DT NNS : PRP VBZ RB VBG JJ NNS CC NNS IN DT NN NN IN DT JJ NNS IN DT NN RB IN DT NN NN NN .	B-ADVP O B-NP I-NP I-NP I-NP B-VP I-VP B-NP B-PP B-VP B-PP B-NP I-NP B-VP B-NP I-NP O B-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP I-NP O	president kikwete 's government	prove	failure
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19231	he	is now facing	mass protests and demonstrations	18	19	19	22	22	26	0.05224817252385941	However , President Kikwete 's Government has proved failure in dealing with many issues affecting the people ; he is now facing mass protests and demonstrations amid the price rise of the major commodities in the country together with the power shortage problem .	RB , NNP NNP POS NNP VBZ VBN NN IN VBG IN JJ NNS VBG DT NNS : PRP VBZ RB VBG JJ NNS CC NNS IN DT NN NN IN DT JJ NNS IN DT NN RB IN DT NN NN NN .	B-ADVP O B-NP I-NP I-NP I-NP B-VP I-VP B-NP B-PP B-VP B-PP B-NP I-NP B-VP B-NP I-NP O B-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP I-NP O	he	face	mass protests and demonstrations
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19232	people	has become	the means	6	7	7	9	9	11	0.618862664968073	The use of force to intimidate people has become the means of preventing protest in the country .	DT NN IN NN TO VB NNS VBZ VBN DT NNS IN VBG NN IN DT NN .	B-NP I-NP I-NP I-NP B-VP I-VP B-NP B-VP I-VP B-NP I-NP B-PP B-VP B-NP B-PP B-NP I-NP O	people	become	the means
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19233	the main opposition party 's followers	went to	the streets	10	16	16	18	18	20	0.1215374452583414	In Arusha region at least two people were killed when the main opposition party 's followers went to the streets to boycott the mayoral election that kept in power the candidate from the ruling party .	IN NNP NN IN JJS CD NNS VBD VBN WRB DT JJ NN NN POS NNS VBD TO DT NNS TO VB DT JJ NN WDT VBD IN NN DT NN IN DT VBG NN .	B-PP B-NP I-NP B-NP I-NP I-NP I-NP B-VP I-VP B-ADVP B-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP I-NP B-NP B-VP B-PP B-NP B-NP I-NP B-PP B-NP I-NP I-NP O	the main opposition party 's followers	go to	the streets
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19233	the mayoral election	kept in	power	22	25	26	28	28	29	0.027461305929649404	In Arusha region at least two people were killed when the main opposition party 's followers went to the streets to boycott the mayoral election that kept in power the candidate from the ruling party .	IN NNP NN IN JJS CD NNS VBD VBN WRB DT JJ NN NN POS NNS VBD TO DT NNS TO VB DT JJ NN WDT VBD IN NN DT NN IN DT VBG NN .	B-PP B-NP I-NP B-NP I-NP I-NP I-NP B-VP I-VP B-ADVP B-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP B-VP I-VP B-NP I-NP I-NP B-NP B-VP B-PP B-NP B-NP I-NP B-PP B-NP I-NP I-NP O	the mayoral election	keep in	power
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19234	It	blamed	the ruling party	0	1	1	2	2	5	0.2607539799004326	It blamed the ruling party for violating the electoral rules .	PRP VBD DT VBG NN IN VBG DT JJ NNS .	B-NP B-VP B-NP I-NP I-NP B-PP B-VP B-NP I-NP I-NP O	it	blame	the ruling party
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19235	Kikwete 's presidency	has been marked with	wide range of corruption	0	3	3	7	7	11	0.9703272584026298	Kikwete 's presidency has been marked with wide range of corruption , some of which happened during the presidencies of his predesesors .	NNP POS NN VBZ VBN VBN IN JJ NN IN NN , DT IN WDT VBD IN DT NNS IN PRP$ NNS .	B-NP I-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP O	kikwete 's presidency	mark with	wide range of corruption
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19235	some of which	happened during	the presidencies of his predesesors	12	15	15	17	17	22	0.7324552130393237	Kikwete 's presidency has been marked with wide range of corruption , some of which happened during the presidencies of his predesesors .	NNP POS NN VBZ VBN VBN IN JJ NN IN NN , DT IN WDT VBD IN DT NNS IN PRP$ NNS .	B-NP I-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP O	some of which	happen during	the presidencies of his predesesors
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19236	a sign of transparency	was brought in by	Mr Kikwete	8	12	13	17	17	19	0.2123566084996228	Some of his supporters claim that to be a sign of transparency that was brought in by Mr Kikwete .	DT IN PRP$ NNS VBP IN TO VB DT NN IN NN WDT VBD VBN RP IN NNP NNP .	B-NP I-NP I-NP I-NP B-VP B-SBAR B-VP I-VP B-NP I-NP I-NP I-NP B-NP B-VP I-VP B-NP B-PP B-NP I-NP O	a sign of transparency	bring in by	mr kikwete
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19238	he	has	no power	19	20	20	21	21	23	0.005912628168776878	Also , President Kikwete has been blamed for choosing his friends to the cabinet , a result of which he has no power to condemn them for their irresponsibility .	RB , NNP NNP VBZ VBN VBN IN VBG PRP$ NNS TO DT NN , DT NN IN WDT PRP VBZ DT NN TO VB PRP IN PRP$ NN .	B-ADVP O B-NP I-NP B-VP I-VP I-VP B-PP B-VP B-NP I-NP B-PP B-NP I-NP O B-NP I-NP I-NP I-NP B-NP B-VP B-NP I-NP B-VP I-VP B-NP B-PP B-NP I-NP O	he	have	no power
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19239	the defense minister	were in	charge	26	29	32	34	34	35	0.5346552342968127	The example of two consecutive bomb blasts at Mbagala and Gongo la Mboto arm base respectively in 2009 and 2011 where General Mwamunyange as well as the defense minister , Mwinyi , were in charge , but they insisted that it was not their fault for the blast and denied to brief the country about the reason for the blasts .	DT NN IN CD JJ NN NNS IN NNP CC NNP NNP NNP NN NN RB IN CD CC CD WRB NNP NNP RB RB IN DT NN NN , NNP , VBD IN NN , CC PRP VBD IN PRP VBD RB PRP$ NN IN DT NN CC VBD TO VB DT NN IN DT NN IN DT NNS .	B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP B-ADVP B-PP B-NP I-NP I-NP B-ADVP B-NP I-NP B-ADVP I-ADVP B-SBAR B-NP I-NP I-NP O B-NP O B-VP B-PP B-NP O O B-NP B-VP B-SBAR B-NP B-VP O B-NP I-NP B-PP B-NP I-NP O B-VP I-VP I-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP O	the defense minister	be in	charge
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19239	it	was not their fault for	the blast	40	41	41	46	46	48	0.24913234285388755	The example of two consecutive bomb blasts at Mbagala and Gongo la Mboto arm base respectively in 2009 and 2011 where General Mwamunyange as well as the defense minister , Mwinyi , were in charge , but they insisted that it was not their fault for the blast and denied to brief the country about the reason for the blasts .	DT NN IN CD JJ NN NNS IN NNP CC NNP NNP NNP NN NN RB IN CD CC CD WRB NNP NNP RB RB IN DT NN NN , NNP , VBD IN NN , CC PRP VBD IN PRP VBD RB PRP$ NN IN DT NN CC VBD TO VB DT NN IN DT NN IN DT NNS .	B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP B-ADVP B-PP B-NP I-NP I-NP B-ADVP B-NP I-NP B-ADVP I-ADVP B-SBAR B-NP I-NP I-NP O B-NP O B-VP B-PP B-NP O O B-NP B-VP B-SBAR B-NP B-VP O B-NP I-NP B-PP B-NP I-NP O B-VP I-VP I-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP O	it	be fault for	the blast
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19240	they	are working to secure	a country something	10	11	11	15	15	18	0.007261035321473578	The President himself kept praising to the two officials that they are working to secure a country something that raised anger among the victims of blasts .	DT NNP PRP VBD VBG TO DT CD NNS IN PRP VBP VBG TO VB DT NN NN WDT VBD NN IN DT NNS IN NNS .	B-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP I-NP B-SBAR B-NP B-VP I-VP I-VP I-VP B-NP I-NP I-NP B-NP B-VP B-NP B-PP B-NP I-NP I-NP I-NP O	they	work to secure	a country something
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19240	a country something	raised	anger	15	18	19	20	20	21	0.08160870423530689	The President himself kept praising to the two officials that they are working to secure a country something that raised anger among the victims of blasts .	DT NNP PRP VBD VBG TO DT CD NNS IN PRP VBP VBG TO VB DT NN NN WDT VBD NN IN DT NNS IN NNS .	B-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP I-NP B-SBAR B-NP B-VP I-VP I-VP I-VP B-NP I-NP I-NP B-NP B-VP B-NP B-PP B-NP I-NP I-NP I-NP O	a country something	raise	anger
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19241	a new 40,000-student science university	has started being built in	Dodoma	21	26	26	31	31	32	0.9431573232385516	Although in the past two years of Kikwete 's presidency , a remarkable 1,500 new secondary schools have been built and a new 40,000-student science university has started being built in Dodoma , central Tanzania , the quality of these new schools are very poor , , and there is still a lot that needs to be done .	IN IN DT JJ CD NNS IN NNP POS NN , DT JJ CD JJ JJ NNS VBP VBN VBN CC DT JJ JJ NN NN VBZ VBN VBG VBN IN NNP , JJ NNP , DT NN IN DT JJ NNS VBP RB JJ , , CC EX VBZ RB DT NN WDT VBZ TO VB VBN .	B-SBAR B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP B-VP I-VP I-VP O B-NP I-NP I-NP I-NP I-NP B-VP I-VP I-VP I-VP B-PP B-NP O B-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP B-VP B-ADJP I-ADJP O O O B-NP B-VP B-ADVP B-NP I-NP B-NP B-VP I-VP I-VP I-VP O	a new 40,000-student science university	start build in	dodoma
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19242	these successes	have led	the United States government	1	3	3	5	5	9	0.25769633802539743	But these successes have led the United States government to grant Tanzania US $ 698 million under the Millennium Challenge Account assistance program , the UK government US $ 500 million for education , and the New York based Africa-America Institute to award Tanzania the Africa National Achievement Award in September 2007 in New York .	CC DT NNS VBP VBN DT NNP NNPS NN TO VB NNP NNP $ CD CD IN DT NNP NNP NNP NN NN , DT NNP NN PRP $ CD CD IN NN , CC DT NNP NNP VBN NNP NNP TO NN NNP DT NNP NNP NNP NNP IN NNP CD IN NNP NNP .	O B-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-NP B-NP I-NP I-NP B-PP B-NP O O B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP O	these successes	lead	the united states government
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19243	President Kikwete	launched a national campaign for	voluntary HIV/AIDS testing	0	2	2	7	7	10	0.98814470114608	President Kikwete launched a national campaign for voluntary HIV/AIDS testing in Dar es Salaam .	NNP NNP VBD DT JJ NN IN JJ NNP NN IN NNP NNS NNP .	B-NP I-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O	president kikwete	launch campaign for	voluntary hiv/aids testing
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19245	He	was elected as	Chairman of the African Union	0	1	1	4	4	9	0.8489034501550581	He was elected as Chairman of the African Union on January 31 , 2008 at an AU summit in Addis Ababa .	PRP VBD VBN IN NNP IN DT NNP NNP IN NNP CD , CD IN DT NNP NN IN NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O	he	elect as	chairman of the african union
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19246	AU Chairman	was to help bring	a two month political crisis	5	7	7	11	11	16	0.41686402381716353	His first notable success as AU Chairman was to help bring a two month political crisis in Kenya to an end by brokering a power-sharing deal between Mwai Kibaki and Raila Odinga .	PRP$ JJ JJ NN IN NNP NNP VBD TO VB VB DT CD NN JJ NN IN NNP TO DT NN IN VBG DT JJ NN IN NNP NNP CC NNP NNP .	B-NP I-NP I-NP I-NP B-PP B-NP I-NP B-VP I-VP I-VP I-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP I-NP B-PP B-VP B-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP O	au chairman	be to help bring	a # month political crisis
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakaya Kikwete.txt	19247	He	was also one of	the first	0	1	1	5	5	7	0.03871757311107892	He was also one of the first to criticise Robert Mugabe 's regime at the most recent summit .	PRP VBD RB CD IN DT JJ TO VB NNP NNP POS NN IN DT RBS JJ NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O	he	be one of	the first
