/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17480	Jaime Elizabeth Pressly	is	an American actress and model	0	3	3	4	4	9	0.9999999998901186	Jaime Elizabeth Pressly is an American actress and model .	NNP NNP NNP VBZ DT JJ NN CC NN .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O	jaime elizabeth pressly	be	an american actress and model
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17516	the " AXE Detailer	Will Clean	Your Dirty Balls " ad campaign	7	11	11	13	13	19	0.8891815224642068	In 2010 she became the spokesperson for the " AXE Detailer Will Clean Your Dirty Balls " ad campaign for AXE Shower Gel .	IN CD PRP VBD DT NN IN DT `` NNP NNP MD VB PRP$ NNP NNP '' NN NN IN NNP NNP NNP .	B-PP B-NP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	the axe detailer	clean	your dirty balls ad campaign
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17517	The ad	employs	double entendres	0	2	2	3	3	5	0.8462963608669899	The ad employs double entendres , talking to men , but showing different types of sports equipment/balls .	DT NN VBZ JJ NNS , VBG TO NNS , CC VBG JJ NNS IN NNS NNS .	B-NP I-NP B-VP B-NP I-NP O B-PP B-PP B-NP O O B-VP B-NP I-NP I-NP I-NP I-NP O	the ad	employ	double entendres
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17518	I	Hate	My Teenage Daughter	7	8	8	9	9	12	0.029214451582219178	Pressly will appear in the Fox sitcom I Hate My Teenage Daughter , slated to premiere on November 30 , 2011 .	RB MD VB IN DT NNP NN PRP VBP PRP$ NN NN , VBN TO VB IN NNP CD , CD .	B-ADVP B-VP I-VP B-PP B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP O B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O	i	hate	my teenage daughter
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17519	she	started dating	DJ Eric Calvo	7	8	8	10	10	13	0.6434186964855985	Friends for nine years since 1996 , she started dating DJ Eric Calvo in 2004 .	NNS IN CD NNS IN CD , PRP VBD VBG NNP NNP NNP IN CD .	B-NP B-PP B-NP I-NP B-PP B-NP O B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP O	she	start date	dj eric calvo
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17520	the two	were engaged in	October 2006	5	7	7	10	10	12	0.9487261833707576	After Pressly became pregnant , the two were engaged in October 2006 .	IN NNP VBD JJ , DT CD VBD VBN IN NNP CD .	B-SBAR B-NP B-VP B-ADJP O B-NP I-NP B-VP I-VP B-PP B-NP I-NP O	the #	engage in	october #
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17522	The Tonight Show	Pressly said	she	6	9	13	15	15	16	0.039286862251999365	In a February 2007 interview on The Tonight Show with Jay Leno , Pressly said she wants the child to be bilingual to reflect Calvo 's Cuban heritage .	IN DT NNP CD NN IN DT NNP NNP IN NNP NNP , RB VBD PRP VBZ DT NN TO VB JJ TO VB NNP POS JJ NN .	B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-VP B-NP B-VP B-NP I-NP B-VP I-VP B-ADJP B-VP I-VP B-NP I-NP I-NP I-NP O	the tonight show	say	she
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17522	she	wants	the child	15	16	16	17	17	19	0.0042032127558259864	In a February 2007 interview on The Tonight Show with Jay Leno , Pressly said she wants the child to be bilingual to reflect Calvo 's Cuban heritage .	IN DT NNP CD NN IN DT NNP NNP IN NNP NNP , RB VBD PRP VBZ DT NN TO VB JJ TO VB NNP POS JJ NN .	B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-VP B-NP B-VP B-NP I-NP B-VP I-VP B-ADJP B-VP I-VP B-NP I-NP I-NP I-NP O	she	want	the child
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17523	the name	is part of	a running joke	4	6	6	9	9	12	0.2564419755313126	Pressly told People magazine the name is part of a running joke , as Cuban-American Calvo does a Desi Arnaz impersonation , calling Pressly " Luuucy " when he comes home at night .	RB VBD NNS NN DT NN VBZ NN IN DT VBG NN , IN JJ NNP VBZ DT NNP NNP NN , VBG RB `` NNP '' WRB PRP VBZ NN IN NN .	B-ADVP B-VP B-NP B-VP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP I-NP B-VP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP O B-ADVP B-NP B-VP B-ADVP B-PP B-NP O	the name	be part of	a running joke
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17523	Cuban-American Calvo	does	a Desi Arnaz impersonation	14	16	16	17	17	21	0.7885035944162538	Pressly told People magazine the name is part of a running joke , as Cuban-American Calvo does a Desi Arnaz impersonation , calling Pressly " Luuucy " when he comes home at night .	RB VBD NNS NN DT NN VBZ NN IN DT VBG NN , IN JJ NNP VBZ DT NNP NNP NN , VBG RB `` NNP '' WRB PRP VBZ NN IN NN .	B-ADVP B-VP B-NP B-VP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP I-NP B-VP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP O B-ADVP B-NP B-VP B-ADVP B-PP B-NP O	cuban-american calvo	do	a desi arnaz impersonation
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17523	he	comes home at	night	28	29	29	32	32	33	0.12452240723652207	Pressly told People magazine the name is part of a running joke , as Cuban-American Calvo does a Desi Arnaz impersonation , calling Pressly " Luuucy " when he comes home at night .	RB VBD NNS NN DT NN VBZ NN IN DT VBG NN , IN JJ NNP VBZ DT NNP NNP NN , VBG RB `` NNP '' WRB PRP VBZ NN IN NN .	B-ADVP B-VP B-NP B-VP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP I-NP B-VP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP O B-ADVP B-NP B-VP B-ADVP B-PP B-NP O	he	come home at	night
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17524	the couple	announced	their separation	3	5	5	6	6	8	0.10647183187707188	In November 2008 the couple announced their separation .	IN NNP CD DT NN VBD PRP$ NN .	B-PP B-NP I-NP B-NP I-NP B-VP B-NP I-NP O	the couple	announce	their separation
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17525	she	almost purchased a ticket for	a flight	10	11	11	16	16	18	0.0478315969823118	Pressly said in a 2006 interview with Esquire magazine that she almost purchased a ticket for a flight on one of the planes that crashed into the World Trade Center on September 11 , 2001 , but decided not to take the flight because she felt it left too early in the morning .	RB VBD IN DT CD NN IN NNP NN WDT PRP RB VBD DT NN IN DT NN IN CD IN DT NNS WDT VBD IN DT NNP NNP NNP IN NNP CD , CD , CC VBD RB TO VB DT NN IN PRP VBD PRP VBD RB RB IN DT NN .	B-ADVP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-NP B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-VP O B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP B-VP B-ADVP I-ADVP B-PP B-NP I-NP O	she	purchase ticket for	a flight
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17525	one of the planes	crashed into	the World Trade Center	19	23	24	26	26	30	0.08867769478935539	Pressly said in a 2006 interview with Esquire magazine that she almost purchased a ticket for a flight on one of the planes that crashed into the World Trade Center on September 11 , 2001 , but decided not to take the flight because she felt it left too early in the morning .	RB VBD IN DT CD NN IN NNP NN WDT PRP RB VBD DT NN IN DT NN IN CD IN DT NNS WDT VBD IN DT NNP NNP NNP IN NNP CD , CD , CC VBD RB TO VB DT NN IN PRP VBD PRP VBD RB RB IN DT NN .	B-ADVP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-NP B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-VP O B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP B-VP B-ADVP I-ADVP B-PP B-NP I-NP O	# of the planes	crash into	the world trade center
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17525	September 11 , 2001	decided not to take	the flight	31	35	37	41	41	43	0.36694043254846265	Pressly said in a 2006 interview with Esquire magazine that she almost purchased a ticket for a flight on one of the planes that crashed into the World Trade Center on September 11 , 2001 , but decided not to take the flight because she felt it left too early in the morning .	RB VBD IN DT CD NN IN NNP NN WDT PRP RB VBD DT NN IN DT NN IN CD IN DT NNS WDT VBD IN DT NNP NNP NNP IN NNP CD , CD , CC VBD RB TO VB DT NN IN PRP VBD PRP VBD RB RB IN DT NN .	B-ADVP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-NP B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-VP O B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP B-VP B-ADVP I-ADVP B-PP B-NP I-NP O	september # , #	decide to take	the flight
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17525	she	felt	it	44	45	45	46	46	47	1.1357885296191203E-4	Pressly said in a 2006 interview with Esquire magazine that she almost purchased a ticket for a flight on one of the planes that crashed into the World Trade Center on September 11 , 2001 , but decided not to take the flight because she felt it left too early in the morning .	RB VBD IN DT CD NN IN NNP NN WDT PRP RB VBD DT NN IN DT NN IN CD IN DT NNS WDT VBD IN DT NNP NNP NNP IN NNP CD , CD , CC VBD RB TO VB DT NN IN PRP VBD PRP VBD RB RB IN DT NN .	B-ADVP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-NP B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-VP O B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP B-VP B-ADVP I-ADVP B-PP B-NP I-NP O	she	feel	it
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17525	it	left too early in	the morning	46	47	47	51	51	53	0.09719081252077086	Pressly said in a 2006 interview with Esquire magazine that she almost purchased a ticket for a flight on one of the planes that crashed into the World Trade Center on September 11 , 2001 , but decided not to take the flight because she felt it left too early in the morning .	RB VBD IN DT CD NN IN NNP NN WDT PRP RB VBD DT NN IN DT NN IN CD IN DT NNS WDT VBD IN DT NNP NNP NNP IN NNP CD , CD , CC VBD RB TO VB DT NN IN PRP VBD PRP VBD RB RB IN DT NN .	B-ADVP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-NP B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-VP O B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP B-VP B-ADVP I-ADVP B-PP B-NP I-NP O	it	leave in	the morning
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17527	They	married on	September 26 , 2009	0	1	1	3	3	7	0.9948723353202152	They married on September 26 , 2009 at the Dick Clark Estate .	PRP VBD IN NNP CD , CD IN DT NNP NNP NNP .	B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O	they	marry on	september # , #
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17528	Guests	attended the ceremony on	a bluff	0	1	10	14	14	16	0.9992261462703627	Guests , including Pressly 's two-year-old son Dezi James , attended the ceremony on a bluff overlooking the Pacific Ocean .	NNS , VBG NNP POS JJ NN NNP NNP , VBD DT NN IN DT NN IN DT NNP NNP .	B-NP O B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP O	guests	attend ceremony on	a bluff
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17530	she	pleaded	no contest	6	7	7	8	8	10	0.24104097246967074	On August 25 , 2011 , she pleaded no contest and received three years of informal probation .	IN NNP CD , CD , PRP VBD DT NN CC VBD CD NNS IN JJ NN .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP O B-VP B-NP I-NP I-NP I-NP I-NP O	she	plead	no contest
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17530	she	received three years of	informal probation	6	7	11	15	15	17	0.2632265435790688	On August 25 , 2011 , she pleaded no contest and received three years of informal probation .	IN NNP CD , CD , PRP VBD DT NN CC VBD CD NNS IN JJ NN .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP O B-VP B-NP I-NP I-NP I-NP I-NP O	she	receive three year of	informal probation
